Ticker,Company
9585.SR,Mulkia Investment Company
6013.SR,Development Works Food Company
9552.SR,Saudi Top for Trading Company
9576.SR,Paper Home Company
9602.SR,Yaqeen Capital Company
9566.SR,Saudi Lime Industries Company
8190.SR,United Cooperative Assurance Company
9558.SR,Alqemam for Computer Systems Co.
9569.SR,"AlMuneef Company for Trade, Industry, Agriculture and Contracting"
9619.SR,Multi Business Group for projects Company
9586.SR,Osool & Bakheet Investment Company
9551.SR,Knowledge Tower
9564.SR,Horizon Food Company Limited
9563.SR,BENA Steel Industries
9538.SR,Naseej for Technology Co.
9537.SR,Amwaj International Company
4160.SR,Thimar Development Holding Company
9606.SR,Altharwah Albashariyyah Co.
9591.SR,View United Real Estate Development Co.
9584.SR,Riyal Investment and Development Company
9604.SR,Miral Dental Company
9547.SR,Rawasi Albina Investment Co.
9587.SR,Lana Medical Company
6012.SR,Raydan Food Company
8311.SR,Saudi Enaya Cooperative Insurance Company
9516.SR,Natural Gas Distribution Company
9618.SR,Al-Fakhera Men's Tailoring Company
9539.SR,Aqaseem Factory for Chemicals and Plastics Co.
9624.SR,Alshehili Company for metal industries
9524.SR,Advance International Company for Communication and Information Technology
9630.SR,Ratio Speciality Company for Trading
9598.SR,Al Mohafaza Company for Education
9555.SR,Leen Alkhair Trading Company
9603.SR,Horizon Educational Company
8260.SR,Gulf General Cooperative Insurance Company
9593.SR,Pan Gulf Marketing Company
9581.SR,Clean Life Company
4331.SR,Aljazira Mawten REIT Fund
9577.SR,DAR ALMARKABAH For Renting Cars Company
9608.SR,Al Ashghal Al Moysra Co.
9532.SR,Aljouf Mineral Water Bottling Co.
9522.SR,Alhasoob Co.
9623.SR,Al Battal Factory for Chemical Industries Company
9599.SR,Taqat Mineral Trading Company
9533.SR,Saudi Parts Center Company
9609.SR,Nass Petrol Factory Company
9622.SR,Shmoh Almadi Company
9567.SR,Ghida Al-Sultan Company
9549.SR,Abdulaziz and Mansour Ibrahim Albabtin Co.
9612.SR,SAMA Healthy Water Factory company
9515.SR,Fesh Fash Snack Food Production Company
9562.SR,Foods Gate Trading Co.
9588.SR,Riyadh Steel Company
9578.SR,Atlas Elevators General Trading & Contracting Company
9514.SR,Mohammed Hasan AlNaqool Sons Co.
9571.SR,Munawla Cargo Co. Ltd.
9620.SR,Balsm Alofoq Medical Company
9561.SR,Knowledge Net Computer Company
9536.SR,Arabian Food and Dairy Factories Company
9565.SR,Meyar Company
9589.SR,Fad International Company
9626.SR,Basma Adeem Medical company
9621.SR,Digital Research Company
9605.SR,Neft Alsharq For Chemical Industry Company
9617.SR,Arabica Star Company
9553.SR,Molan Steel Company
9579.SR,Intelligent Oud Co.
9595.SR,WSM For Information Technology
9572.SR,Al-Razi Medical Company
9616.SR,Jana Medical Company
