Ticker,Company
CLSH.CN,"CLS Holdings USA, Inc."
SALI.CN,SALi Lithium Corp.
MIRL.CN,Minera IRL Limited
GSTR.CN,Glenstar Minerals Inc.
HMLO.CN,Rocky Shore Gold Ltd.
RSG.CN,Rocky Shore Gold Ltd.
ATHR.CN,"Aether Catalyst Solutions, Inc."
BLST.CN,Blast Resources Inc.
MVMD.CN,Mountain Valley MD Holdings Inc.
VRTX.CN,Vortex Energy Corp.
PLUG.CN,Energy Plug Technologies Corp.
SPIR.CN,Spirit Blockchain Capital Inc.
CDVA.CN,CordovaCann Corp.
SNA.CN,Star Navigation Systems Group Ltd.
METG.CN,Metaguest.AI Incorporated
CRCL.CN,Corcel Exploration Inc.
SUR.CN,Surface Metals Inc.
ULTH.CN,United Lithium Corp.
PUMP.CN,Stock Trend Capital Inc.
GURN.CN,Global Uranium Corp.
SE.CN,Sweet Earth Holdings Corporation
SKY.CN,Skycap Investment Holdings Inc.
DEMC.CN,Discovery Energy Metals Corp.
NTAR.CN,Nextech3D.AI Corporation
LECR.CN,Leocor Mining Inc.
PMAX.CN,Powermax Minerals Inc.
ETR.CN,Etruscus Resources Corp.
QCA.CN,Quinsam Capital Corporation
MEO.CN,Cameo Resources Inc.
ER.CN,Eagle Royalties Ltd.
VRAI.CN,XR Immersive Tech Inc.
MUSL.CN,Promino Nutritional Sciences Inc.
SQX.CN,Squatex Energy and Resources Inc.
VEJI.X.CN,Veji Holdings Ltd.
SK.CN,Rottenstone Gold Inc.
CFE.CN,Cartier Silver Corporation
HWTN.CN,Hawthorn Resources Corp.
CDN.CN,CDN Maverick Capital Corp.
PLAS.CN,PlasCred Circular Innovations Inc.
TAAT.CN,TAAT Global Alternatives Inc.
AYUR.CN,Ayurcann Holdings Corp.
SYAI.CN,Syntheia Corp.
HUNT.CN,Gold Hunter Resources Inc.
NUR.CN,Nuran Wireless Inc.
CNCO.CN,Core Nickel Corp.
CXC.CN,CMX Gold & Silver Corp.
MBIO.CN,MindBio Therapeutics Corp.
XBLK.X.CN,eXeBlock Technology Corporation
HPSS.CN,Hybrid Power Solutions Inc.
AJN.CN,AJN Resources Inc.
ARQ.CN,Argo Gold Inc.
CTTT.CN,Critical Infrastructure Technologies Ltd.
MIS.CN,Mistango River Resources Inc.
